Pixel-X,Pixel-Y,Longitude,Latitude,band_1,band_2,band_3,band_4,band_5,band_6
362.5,328.5,74.40864266,36.63923444,0.6374378,0.635877,0.65591854,0.5842803,0.05296585,0.05524533
387.5,328.5,74.41619305,36.63927168,0.56891286,0.58855057,0.60632104,0.60127395,0.1475492,0.15324508
390.5,328.5,74.4170991,36.63927612,0.67989266,0.69178325,0.7301246,0.69080997,0.14276458,0.14248693
407.5,328.5,74.42223337,36.63930113,0.4719899,0.47939676,0.4959177,0.45252723,0.14895415,0.14929345
409.5,328.5,74.4228374,36.63930406,0.42779917,0.40372378,0.4029554,0.3733222,0.16594194,0.16149276
412.5,328.5,74.42374345,36.63930845,0.6230147,0.643976,0.6736034,0.64877623,0.15438999,0.16664043
489.5,328.5,74.44699878,36.63941867,0.20179574,0.1724696,0.15957358,0.12582393,0.010518398,0.0106315
500.5,329.5,74.45032271,36.63919065,0.20614903,0.15971401,0.15302025,0.13036445,0.01980027,0.02054902
509.5,329.5,74.45304087,36.63920316,0.24950011,0.21095335,0.19933386,0.17465284,0.017470827,0.01755402
186.5,330.5,74.35549237,36.63847195,0.39834163,0.37859002,0.38891998,0.36443478,0.05458259,0.057953004
194.5,330.5,74.35790845,36.638485,1.0163492,0.9792972,1.0014198,0.9189691,0.08044212,0.088680595
197.5,330.5,74.35881447,36.63848988,0.6934383,0.6498176,0.6562004,0.6267478,0.04669994,0.053528957
200.5,330.5,74.3597205,36.63849475,0.7998614,0.7875166,0.80120087,0.7392407,0.08563864,0.09588711
202.5,330.5,74.36032452,36.63849799,0.8387342,0.80777097,0.8242535,0.80998486,0.08781169,0.091204725
247.5,330.5,74.37391498,36.63857019,0.73031646,0.707866,0.72604126,0.6605105,0.06460334,0.06607366
252.5,330.5,74.37542504,36.63857812,0.6700203,0.6423397,0.657434,0.6100214,0.04477328,0.04767547
258.5,330.5,74.3772371,36.63858761,0.4450519,0.42694944,0.4236538,0.4027489,0.08566885,0.08574457
260.5,331.5,74.37784308,36.63834737,0.3052594,0.28506985,0.2812804,0.24606141,0.104572415,0.104221344
263.5,331.5,74.37874911,36.6383521,0.47281936,0.43548754,0.44099012,0.41708666,0.04594813,0.051557183
266.5,331.5,74.37965514,36.63835682,0.5075766,0.4984645,0.4917503,0.44621506,0.047561694,0.04620425
269.5,331.5,74.38056118,36.63836154,0.58889484,0.56746924,0.5833594,0.514972,0.04871424,0.049866784
271.5,331.5,74.3811652,36.63836468,0.69530827,0.6619097,0.68271655,0.6140704,0.08144735,0.08602304
274.5,331.5,74.38207123,36.63836938,0.67942125,0.620966,0.6456959,0.6164437,0.09528073,0.0980893
277.5,331.5,74.38297726,36.63837408,0.5704088,0.5283124,0.55468506,0.55035895,0.10085106,0.10639799
329.5,331.5,74.39868184,36.63845438,0.3942433,0.39086097,0.39641404,0.3948491,0.15016383,0.16030623
332.5,331.5,74.39958787,36.63845895,0.36673033,0.36079863,0.37044078,0.37011266,0.1507273,0.15779625
335.5,331.5,74.40049391,36.63846351,0.37299016,0.38197604,0.3908105,0.3826828,0.1598196,0.16788742
338.5,331.5,74.40139995,36.63846807,0.36491296,0.37233388,0.38783202,0.3876806,0.18881251,0.18655865
351.5,331.5,74.4053261,36.63848773,0.6432995,0.66064703,0.6914567,0.6857644,0.108193204,0.11617889
354.5,331.5,74.40623214,36.63849225,0.40732738,0.3735528,0.36694098,0.33754563,0.09210954,0.09584187
357.5,331.5,74.40713818,36.63849676,0.32108766,0.2773238,0.27766728,0.26149553,0.090752326,0.09615776
360.5,331.5,74.40804421,36.63850127,0.31092533,0.26020446,0.26152468,0.2552128,0.1635992,0.16420771
362.5,331.5,74.40864824,36.63850427,0.6774661,0.66952634,0.7018488,0.6775765,0.095971376,0.10493023
376.5,331.5,74.41287642,36.63852518,0.5128909,0.51775426,0.53745645,0.5052,0.11149678,0.102041215
379.5,331.5,74.41378245,36.63852964,0.49813634,0.48665157,0.5090911,0.48935238,0.17036317,0.16825674
382.5,331.5,74.41468849,36.6385341,0.6833591,0.64178437,0.66341615,0.6681867,0.21167438,0.21202362
385.5,331.5,74.41559453,36.63853855,0.6989719,0.70049554,0.7184949,0.69589376,0.20093542,0.19333503
387.5,331.5,74.41619856,36.63854151,0.61228335,0.621407,0.64436865,0.6436199,0.19270165,0.18719119
390.5,331.5,74.4171046,36.63854595,0.31536317,0.32907337,0.3500823,0.3590984,0.2307715,0.22446045
393.5,331.5,74.41801064,36.63855038,0.4845244,0.4782848,0.5112853,0.5357167,0.17783184,0.18965295
396.5,331.5,74.41891668,36.6385548,0.8898303,0.8998511,0.9248399,0.8927078,0.1387907,0.14915206
506.5,332.5,74.45213998,36.63846882,0.23779607,0.18458676,0.18624687,0.16778533,0.017327085,0.018005691
509.5,332.5,74.45304603,36.63847298,0.19271557,0.15793918,0.1442576,0.11655098,0.012350637,0.013368546
511.5,332.5,74.45365006,36.63847575,0.23078355,0.20656785,0.20937276,0.19222663,0.024645196,0.024913123
186.5,333.5,74.35549845,36.63774178,0.22783543,0.18905188,0.1725653,0.1452594,0.012521536,0.014183274
194.5,334.5,74.35791653,36.63751144,0.5190576,0.58800435,0.5858768,0.5334773,0.09125511,0.0931275
197.5,334.5,74.35882254,36.63751632,0.98257715,0.97800785,0.998072,0.92589086,0.0798336,0.086831614
200.5,334.5,74.35972856,36.63752119,0.97895795,0.99381304,0.9903158,0.96457994,0.13123435,0.13792124
205.5,334.5,74.36123859,36.6375293,0.9790876,0.91133416,0.9641126,0.9385331,0.09946333,0.1067907
208.5,334.5,74.36214461,36.63753415,0.9477251,0.960251,0.9725564,0.8782651,0.10650447,0.11303041
247.5,334.5,74.37392286,36.63759663,0.89451665,0.9015968,0.92319906,0.83072764,0.11323077,0.11952773
249.5,334.5,74.37452688,36.63759981,0.90342903,0.901642,0.92304075,0.8202092,0.08400715,0.09296601
255.5,334.5,74.37633892,36.63760931,0.8298302,0.79781264,0.8233427,0.727789,0.0680376,0.073187836
258.5,334.5,74.37724494,36.63761405,0.5914735,0.53235066,0.5370734,0.508631,0.05142023,0.055282015
263.5,334.5,74.37875498,36.63762193,0.4811689,0.45779127,0.45587778,0.40801325,0.06831846,0.06953551
266.5,334.5,74.379661,36.63762665,0.5082348,0.45937195,0.46538967,0.46597204,0.07551281,0.073603526
274.5,334.5,74.38207706,36.63763921,0.599585,0.56704116,0.5816387,0.5482648,0.15258344,0.1508202
277.5,334.5,74.38298308,36.6376439,0.52433634,0.5876208,0.57640076,0.5279428,0.11696916,0.116697714
280.5,334.5,74.38388911,36.63764859,0.7121363,0.72468126,0.7488584,0.6931206,0.07762433,0.08108766
282.5,334.5,74.38449312,36.63765172,0.79511696,0.7818891,0.81863326,0.8103138,0.078740604,0.083463326
329.5,334.5,74.39868751,36.63772421,0.49306285,0.49159887,0.50840956,0.5085862,0.15275066,0.15979399
335.5,334.5,74.40049957,36.63773334,0.39353654,0.37917426,0.39083573,0.39414233,0.15287872,0.16020378
338.5,334.5,74.40140559,36.6377379,0.4267288,0.41176075,0.42193297,0.43084314,0.1650957,0.17175485
343.5,334.5,74.40291564,36.63774547,0.3223562,0.29335397,0.30160788,0.31291595,0.13747406,0.1464043
346.5,334.5,74.40382167,36.63775001,0.28636214,0.28527677,0.27846164,0.2703087,0.15748122,0.16830054
351.5,335.5,74.40533358,36.63751417,0.4245009,0.41016102,0.42146692,0.40538105,0.15635814,0.15908974
354.5,335.5,74.40623961,36.63751869,0.3563926,0.3742186,0.3729124,0.35951728,0.1404519,0.13705821
357.5,335.5,74.40714564,36.6375232,0.47771022,0.45349556,0.464458,0.44350627,0.16996528,0.17085467
360.5,335.5,74.40805166,36.6375277,0.39584973,0.379678,0.37043294,0.34266907,0.054107565,0.05793038
376.5,335.5,74.4128838,36.63755162,0.4982612,0.5121145,0.5370734,0.517719,0.22770481,0.21277258
382.5,335.5,74.41469586,36.63756053,0.5760383,0.5649734,0.60640424,0.6321668,0.21419795,0.20820089
385.5,335.5,74.41560188,36.63756498,0.6754002,0.683165,0.7218504,0.7282009,0.17007564,0.17376086
398.5,335.5,74.41952801,36.63758418,0.73219323,0.69286585,0.7306476,0.71911275,0.1877529,0.19353387
404.5,335.5,74.42134006,36.63759299,0.6994156,0.69675344,0.741928,0.7377128,0.16320573,0.16898748
431.5,335.5,74.42949433,36.63763232,0.50186765,0.47896054,0.47688016,0.4488587,0.037843626,0.037911486
511.5,335.5,74.45365521,36.63774557,0.56308234,0.4923561,0.5534652,0.5577078,0.06540011,0.06867499
180.5,337.5,74.35369455,36.63675841,0.25904092,0.22692335,0.2219802,0.20036358,0.060450803,0.059911456
183.5,337.5,74.35460055,36.63676332,0.371761,0.32285476,0.33456913,0.31831083,0.07643991,0.07976338
186.5,337.5,74.35550656,36.63676823,0.4775581,0.5190888,0.53096443,0.50244033,0.13186236,0.1301538
194.5,337.5,74.35792258,36.63678127,0.6514244,0.64744186,0.6818462,0.67749554,0.1558307,0.14958751
197.5,337.5,74.35882859,36.63678615,0.672458,0.71387345,0.72969973,0.70741165,0.1437515,0.14076564
200.5,337.5,74.3597346,36.63679102,0.6926541,0.70298505,0.7277707,0.7117007,0.14182878,0.14384995
205.5,337.5,74.36124462,36.63679913,0.8121646,0.8256172,0.8481718,0.8195779,0.13621467,0.13793202
208.5,337.5,74.36215063,36.63680399,0.7831463,0.7682375,0.7894656,0.75178397,0.14042632,0.12771377
211.5,337.5,74.36305664,36.63680883,0.7839689,0.7667406,0.77323794,0.74428517,0.13241464,0.13618605
244.5,337.5,74.37302276,36.6368617,0.45143473,0.47481933,0.49007517,0.47367445,0.15189682,0.14658394
247.5,337.5,74.37392877,36.63686646,0.7403372,0.7635229,0.75802624,0.6689026,0.08276738,0.083762676
249.5,337.5,74.37453278,36.63686964,0.65223145,0.6580222,0.66675365,0.6182785,0.08089825,0.08069957
252.5,337.5,74.37543879,36.63687439,0.84256893,0.8828076,0.8942856,0.81018364,0.079756126,0.084776096
255.5,337.5,74.3763448,36.63687914,0.5621591,0.5787589,0.5942292,0.53707564,0.12104936,0.122617476
258.5,337.5,74.37725082,36.63688388,0.7832879,0.84994954,0.8702002,0.7817382,0.11792487,0.123706624
260.5,337.5,74.37785483,36.63688703,0.6871826,0.66204864,0.672567,0.60491925,0.07370304,0.08134526
266.5,337.5,74.37966685,36.63689648,0.5251252,0.50351274,0.49525884,0.4600192,0.06264881,0.062522605
269.5,337.5,74.38057287,36.6369012,0.64907336,0.6163578,0.63355994,0.6039929,0.085409656,0.087069765
271.5,337.5,74.38117688,36.63690433,0.59792113,0.5883252,0.5994893,0.5543181,0.048588257,0.050952137
274.5,337.5,74.38208289,36.63690904,0.48576558,0.47925904,0.4795165,0.4454392,0.07756473,0.07532533
277.5,337.5,74.3829889,36.63691373,0.39437002,0.36094806,0.36595666,0.34657753,0.08513878,0.09056565
282.5,338.5,74.38450087,36.63667815,0.24530518,0.22941335,0.21666604,0.18383197,0.058080144,0.063708946
332.5,338.5,74.39960109,36.63675521,0.58446866,0.5763711,0.59500664,0.59819573,0.11891258,0.1259841
340.5,338.5,74.40201714,36.63676736,0.41347715,0.4248862,0.42281643,0.41390625,0.115561865,0.120709896
351.5,338.5,74.4053392,36.63678399,0.26904663,0.2403978,0.23860566,0.22570738,0.07346068,0.07971378
354.5,338.5,74.40624521,36.63678851,0.23020032,0.21245572,0.20718029,0.18996575,0.19620752,0.20176029
373.5,338.5,74.41198332,36.63681697,0.35915565,0.34166726,0.34046513,0.32334885,0.10727728,0.10135832
376.5,338.5,74.41288934,36.63682144,0.41735876,0.4180243,0.43779686,0.43885064,0.1756895,0.17203657
379.5,338.5,74.41379536,36.6368259,0.5807249,0.5668314,0.61258835,0.62381965,0.18776242,0.1942679
384.5,338.5,74.41530539,36.63683332,0.5102315,0.5159996,0.50279945,0.49908343,0.23542838,0.21984081
393.5,338.5,74.41802345,36.63684663,0.86325586,0.7893811,0.82810736,0.79335964,0.15948373,0.16771998
396.5,338.5,74.41892947,36.63685105,0.8623972,0.8091879,0.8579607,0.82272637,0.15198229,0.15564482
398.5,338.5,74.41953348,36.636854,0.5574526,0.54889655,0.5895385,0.57806087,0.19871864,0.20489396
404.5,338.5,74.42134552,36.63686281,0.5197711,0.52584434,0.54362017,0.5297267,0.220777,0.22500333
431.5,338.5,74.42949971,36.63690214,0.3791448,0.36588913,0.36655468,0.33621645,0.078827195,0.0843039
434.5,338.5,74.43040574,36.63690648,0.52847624,0.5139883,0.5213952,0.49818775,0.052976552,0.05658676
155.5,340.5,74.34615066,36.63598704,0.44997972,0.4282835,0.41997483,0.37683988,0.023123888,0.026306935
158.5,340.5,74.34705666,36.63599201,0.41119036,0.3719951,0.36541834,0.3267537,0.019894032,0.023053674
161.5,340.5,74.34796266,36.63599698,0.30124706,0.25754225,0.244977,0.21721947,0.01593863,0.017483342
166.5,340.5,74.34947265,36.63600523,0.3085959,0.25998262,0.24253951,0.21067604,0.013283373,0.015612817
169.5,340.5,74.35037865,36.63601017,0.22883722,0.17705692,0.1591757,0.13057509,0.011807751,0.013934052
172.5,340.5,74.35128465,36.63601511,0.6056022,0.58435345,0.60413134,0.57973075,0.07236208,0.07423956
189.5,340.5,74.35641864,36.63604296,0.73611784,0.69585556,0.76431674,0.75964797,0.15902683,0.16400716
194.5,340.5,74.35792864,36.63605111,0.5321772,0.58759964,0.60396427,0.5842147,0.17559929,0.17130591
205.5,340.5,74.36125064,36.63606896,0.39163485,0.40471843,0.431247,0.42382607,0.19875002,0.1880419
208.5,340.5,74.36215665,36.63607382,0.43977523,0.4606757,0.47925904,0.4666907,0.21548164,0.20743252
211.5,340.5,74.36306265,36.63607866,0.428136,0.4176315,0.4431628,0.44983187,0.20758577,0.19695717
213.5,340.5,74.36366665,36.63608189,0.54263914,0.57149714,0.58025056,0.5571735,0.20129909,0.19197138
219.5,341.5,74.36548065,36.63584817,0.93606997,0.9165035,0.9432858,0.89092004,0.115091234,0.122161
238.5,341.5,74.37121865,36.63587859,0.4904186,0.4981467,0.5087943,0.49425405,0.15612175,0.14954914
244.5,341.5,74.37303065,36.63588814,0.59235704,0.5571687,0.5867961,0.5398768,0.1063829,0.10389467
247.5,341.5,74.37393665,36.6358929,0.6983064,0.70293754,0.70779055,0.69653153,0.09099984,0.08773863
249.5,341.5,74.37454065,36.63589608,0.7228765,0.7282564,0.7615138,0.6790141,0.08861791,0.08503222
255.5,341.5,74.37635265,36.63590558,0.478941,0.45524153,0.4842648,0.4757639,0.18503794,0.18222354
260.5,341.5,74.37786265,36.63591347,0.61752754,0.6199759,0.6195571,0.59589577,0.12491029,0.121809885
263.5,341.5,74.37876866,36.6359182,0.8233952,0.84233254,0.8472967,0.74454635,0.08592126,0.092357785
266.5,341.5,74.37967466,36.63592292,0.60931665,0.5848444,0.60347766,0.575399,0.13673785,0.13513567
271.5,341.5,74.38118466,36.63593077,0.5745398,0.5514627,0.55958414,0.51935136,0.03826676,0.04182428
274.5,341.5,74.38209067,36.63593548,0.5074583,0.4485844,0.4310581,0.42007643,0.057975624,0.056143384
277.5,341.5,74.38299667,36.63594017,0.60483116,0.5786055,0.58862627,0.56578296,0.06853003,0.07317442
280.5,341.5,74.38390267,36.63594486,0.5549346,0.48843455,0.514003,0.5218232,0.101209305,0.10275492
291.5,341.5,74.38722468,36.63596199,0.3538814,0.30862364,0.31328252,0.30027646,0.088872984,0.088644005
332.5,341.5,74.39960676,36.63602504,0.507829,0.49934793,0.5060621,0.5013925,0.1596309,0.16222714
340.5,341.5,74.40202278,36.63603719,0.66960025,0.66954976,0.7002432,0.69221646,0.05558497,0.06173882
349.5,341.5,74.4047408,36.6360508,0.34764794,0.3422803,0.33626145,0.31661698,0.09205489,0.096973166
351.5,341.5,74.40534481,36.63605382,0.29186472,0.27800727,0.27371627,0.26354402,0.2577348,0.25029275
354.5,341.5,74.40625082,36.63605834,0.29936138,0.26851657,0.2581424,0.24524412,0.1551628,0.16543828
357.5,341.5,74.40715682,36.63606285,0.2663886,0.26300535,0.2558506,0.22947799,0.16455878,0.16790567
373.5,341.5,74.41198887,36.6360868,0.38979366,0.3345803,0.32881215,0.32174063,0.206483,0.20181754
376.5,342.5,74.41289673,36.63584787,0.38641042,0.38962728,0.39478534,0.4041863,0.23173042,0.2334032
379.5,342.5,74.41380274,36.63585234,0.4115906,0.3856894,0.39270547,0.42834044,0.22172341,0.22313277
382.5,342.5,74.41470874,36.63585679,0.41153514,0.42642695,0.45302144,0.45912236,0.21785666,0.22720508
387.5,342.5,74.41621876,36.6358642,0.65335363,0.633692,0.6627546,0.6574884,0.19448394,0.20246378
390.5,342.5,74.41712477,36.63586864,0.50146693,0.513587,0.55177325,0.541424,0.19894037,0.20544688
396.5,342.5,74.41893678,36.63587749,1.1350996,1.1292437,1.1933818,1.16756,0.105388194,0.11237209
398.5,342.5,74.41954079,36.63588043,0.9787192,0.94371384,0.986619,0.9294884,0.1638068,0.17556798
401.5,342.5,74.4204468,36.63588484,0.5237562,0.49556154,0.5658082,0.5179255,0.22194643,0.24160938
158.5,344.5,74.34706487,36.63501846,0.42954737,0.44968876,0.47101253,0.4587799,0.16157424,0.13375336
161.5,344.5,74.34797086,36.63502342,0.6024994,0.63644254,0.6447894,0.62470263,0.14402294,0.13642254
164.5,344.5,74.34887685,36.63502838,0.5331807,0.48280504,0.50930953,0.5024115,0.17382091,0.14805827
166.5,344.5,74.34948084,36.63503168,0.47146526,0.45882672,0.48459533,0.46849287,0.20061539,0.1715921
200.5,344.5,74.3597487,36.6350873,0.40860012,0.35345978,0.3641646,0.36482292,0.18302418,0.17979705
202.5,344.5,74.36035269,36.63509054,0.39799643,0.39725226,0.42773527,0.43343115,0.19435294,0.1826656
205.5,344.5,74.36125868,36.63509541,0.46416298,0.46463108,0.4795399,0.462941,0.19500892,0.17840567
211.5,344.5,74.36307066,36.63510511,0.6262358,0.6495286,0.67391634,0.63995606,0.19139893,0.1841288
213.5,344.5,74.36367465,36.63510833,0.56417894,0.5860517,0.6039982,0.58060825,0.18329875,0.17559929
216.5,344.5,74.36458064,36.63511317,0.6882881,0.7126953,0.72534,0.6613403,0.13833274,0.14073703
235.5,344.5,74.37031859,36.63514364,0.60828626,0.58799285,0.60075855,0.5621181,0.12333453,0.12601161
238.5,344.5,74.37122458,36.63514842,0.7110831,0.6791356,0.6907444,0.62804306,0.12560053,0.12314448
244.5,344.5,74.37303656,36.63515797,0.7190601,0.74759203,0.777507,0.7074835,0.101295754,0.10438518
246.5,344.5,74.37364056,36.63516115,0.9070701,0.8563856,0.8786737,0.8599841,0.115907885,0.116639875
249.5,344.5,74.37454655,36.63516591,1.010951,1.009093,1.0455045,1.0339404,0.13617662,0.13900363
252.5,344.5,74.37545254,36.63517066,0.98419315,0.9468031,0.9977211,0.954877,0.117144704,0.12055227
255.5,344.5,74.37635854,36.63517541,0.7642791,0.82845086,0.84957427,0.8110197,0.13337484,0.12774603
260.5,344.5,74.37786852,36.6351833,0.89614314,0.93635786,0.96317714,0.9203006,0.15157379,0.15748024
266.5,344.5,74.37968051,36.63519275,0.41591415,0.42799285,0.43549198,0.4184043,0.1868167,0.18714437
271.5,344.5,74.3811905,36.6352006,0.85643125,0.85756826,0.9136888,0.88712704,0.1113703,0.11726655
274.5,344.5,74.3820965,36.63520531,0.5165428,0.49917713,0.5042085,0.47046873,0.09511802,0.09043564
282.5,344.5,74.38451248,36.63521781,0.5279519,0.5134066,0.52758986,0.4889486,0.10351442,0.10437262
288.5,344.5,74.38632447,36.63522716,0.45454666,0.4255118,0.4382388,0.451413,0.15346779,0.15551142
291.5,344.5,74.38723047,36.63523182,0.4893596,0.4577317,0.45398214,0.43546334,0.12934119,0.13069926
343.5,345.5,74.4029363,36.63506817,0.1923178,0.19309428,0.18211262,0.19068708,0.16589285,0.16699289
346.5,345.5,74.4038423,36.63507271,0.27962273,0.2572842,0.2653109,0.26801175,0.25388935,0.25646806
349.5,345.5,74.40474829,36.63507724,0.23176529,0.20330897,0.20542349,0.21719608,0.24397855,0.25061896
351.5,345.5,74.40535229,36.63508025,0.2327497,0.21679722,0.21439445,0.2050256,0.14379965,0.1503542
354.5,345.5,74.40625829,36.63508477,0.25443193,0.22088015,0.21426834,0.19114132,0.050576027,0.05277996
357.5,345.5,74.40716428,36.63508928,0.25809193,0.23829512,0.22876157,0.21192566,0.16123082,0.1554904
368.5,345.5,74.41048627,36.63510577,0.24644965,0.19758679,0.17950585,0.14454383,0.012661965,0.014115318
371.5,345.5,74.41139227,36.63511025,0.46466458,0.46543366,0.4867419,0.41885862,0.052123208,0.05601036
373.5,345.5,74.41199627,36.63511323,0.5830821,0.55438,0.5702147,0.56533396,0.15212941,0.14438389
376.5,345.5,74.41290227,36.6351177,0.4390731,0.43694326,0.4573753,0.4655838,0.1879417,0.19930501
379.5,345.5,74.41380827,36.63512216,0.3883239,0.3950072,0.40446362,0.41023177,0.23668157,0.23939644
395.5,345.5,74.41864026,36.63514584,0.54983205,0.49084717,0.47470745,0.5062659,0.17265025,0.19024341
426.5,345.5,74.42800227,36.63519115,0.42183903,0.40105906,0.4051807,0.38268337,0.096384756,0.10093142
429.5,345.5,74.42890827,36.6351955,0.56989384,0.55948853,0.57729065,0.54530567,0.08023392,0.083943635
48.5,346.5,74.31384985,36.63434499,0.6158616,0.59216005,0.5934726,0.5692915,0.16941936,0.15205337
51.5,346.5,74.31475583,36.6343502,0.6058661,0.5737844,0.5872632,0.5644704,0.19137926,0.17542678
155.5,347.5,74.34616506,36.63428332,0.36868694,0.32669768,0.34223974,0.3358569,0.14119542,0.12314448
158.5,347.5,74.34707103,36.63428829,0.41466194,0.40515962,0.42367277,0.4089746,0.19944187,0.18235421
166.5,347.5,74.34948698,36.63430151,0.5567372,0.6800591,0.69966525,0.65451837,0.16316089,0.14342721
211.5,347.5,74.36307667,36.63437494,0.8451785,0.8211488,0.8630493,0.8585311,0.15636495,0.15756708
213.5,347.5,74.36368066,36.63437817,0.52788275,0.5350532,0.5734809,0.60046446,0.20413597,0.19514021
216.5,347.5,74.36458664,36.634383,0.68387836,0.6453238,0.68997496,0.6908337,0.17587222,0.15621524
241.5,348.5,74.37213847,36.63417964,0.6532031,0.63466656,0.65023077,0.6056681,0.090820186,0.087472394
244.5,348.5,74.37304445,36.63418441,0.6026762,0.58201075,0.6118927,0.59116995,0.1434009,0.14283918
255.5,348.5,74.37636638,36.63420185,0.34856692,0.34894142,0.3681567,0.35835013,0.23134597,0.2214921
260.5,348.5,74.37787635,36.63420974,0.81679356,0.81267667,0.82339865,0.77283704,0.05053085,0.051935136
263.5,348.5,74.37878233,36.63421447,0.572761,0.65647984,0.6584926,0.6030468,0.17114559,0.17332561
271.5,348.5,74.38119829,36.63422704,0.8013167,0.7847729,0.8081002,0.7546905,0.107534885,0.10985331
274.5,348.5,74.38210427,36.63423174,0.3159356,0.29678714,0.3023399,0.29300895,0.16228981,0.16100179
277.5,348.5,74.38301025,36.63423644,0.42020753,0.41932023,0.43534887,0.4229839,0.2064533,0.19826163
282.5,348.5,74.38452022,36.63424425,0.44573885,0.39281577,0.39885512,0.37578535,0.11545354,0.11966883
293.5,348.5,74.38784217,36.63426136,0.32803565,0.31810778,0.32010445,0.31281108,0.120936975,0.12517989
296.5,348.5,74.38874815,36.63426602,0.6557428,0.6478423,0.66417336,0.6501393,0.097668014,0.0990957
340.5,348.5,74.40203595,36.63433345,0.74396104,0.7336121,0.7672335,0.7815453,0.065431125,0.06998211
349.5,348.5,74.40475391,36.63434706,0.2864631,0.27641708,0.2734386,0.26740596,0.14929517,0.1579678
351.5,348.5,74.4053579,36.63435008,0.2711164,0.24314961,0.24065377,0.22597496,0.071003675,0.070650294
354.5,348.5,74.40626389,36.6343546,0.20957822,0.19739565,0.20664053,0.2163535,0.23736674,0.2351628
357.5,348.5,74.40716988,36.63435911,0.2477935,0.22820395,0.22078533,0.20445424,0.10467263,0.11054025
362.5,348.5,74.40867986,36.63436661,0.36829713,0.36518085,0.3707629,0.323275,0.05492189,0.058125407
371.5,348.5,74.41139783,36.63438007,0.38757515,0.3899878,0.41045362,0.41805205,0.2252594,0.23052594
376.5,348.5,74.41290781,36.63438752,0.37795234,0.36613873,0.39093065,0.40573928,0.24190468,0.2462278
379.5,348.5,74.4138138,36.63439198,0.2791728,0.28890654,0.30063698,0.3177473,0.28751996,0.29048887
382.5,348.5,74.41471979,36.63439644,0.97118413,0.9056824,0.97850525,1.0023543,0.15819678,0.16483721
426.5,349.5,74.42800947,36.63421758,0.30989626,0.2974741,0.2965009,0.28344902,0.12628265,0.13589983
51.5,350.5,74.31476445,36.63337665,0.6276745,0.603973,0.60982895,0.5850168,0.15190193,0.14639933
53.5,350.5,74.31536842,36.63338013,0.64713556,0.619042,0.62886083,0.61868864,0.22081058,0.19857302
150.5,350.5,74.34466128,36.63354486,0.39701477,0.39895737,0.39364836,0.34833512,0.07919857,0.07347406
153.5,350.5,74.34556725,36.63354984,0.52986014,0.51382786,0.5361794,0.5501371,0.2006942,0.18501611
155.5,350.5,74.34617123,36.63355316,0.4620537,0.40125942,0.45117712,0.45847586,0.1898497,0.18366559
158.5,350.5,74.3470772,36.63355813,0.7249291,0.6371378,0.68854386,0.679814,0.13255098,0.1254526
161.5,350.5,74.34798316,36.63356309,0.7322743,0.71392393,0.73429364,0.71808875,0.08480859,0.095255814
164.5,350.5,74.34888913,36.63356804,0.8337192,0.8087331,0.84056884,0.8179954,0.104963645,0.11089818
166.5,350.5,74.34949311,36.63357134,0.7400287,0.72468126,0.7443647,0.6844719,0.087842576,0.09694454
169.5,350.5,74.35039908,36.63357629,0.7188809,0.75791544,0.7718624,0.71011233,0.13973524,0.14231128
213.5,351.5,74.36368866,36.63340461,0.6360492,0.57917196,0.6220171,0.6464485,0.10122554,0.10368304
235.5,351.5,74.37033245,36.63343991,0.8669768,0.8445081,0.8568158,0.804551,0.07512175,0.08286225
238.5,351.5,74.37123842,36.63344469,0.80634046,0.7651247,0.7881081,0.7389582,0.05658676,0.0633703
241.5,351.5,74.37214439,36.63344947,0.82831734,0.81552,0.8191199,0.7599115,0.077656955,0.08123788
244.5,351.5,74.37305037,36.63345424,0.5377709,0.49346572,0.5135704,0.46631622,0.08061846,0.07457887
249.5,351.5,74.37456032,36.63346218,0.855752,0.88863796,0.90802634,0.8331637,0.10403641,0.105419464
252.5,351.5,74.37546629,36.63346693,0.8685837,0.8610073,0.89048207,0.8693777,0.124597535,0.13446994
255.5,351.5,74.37637227,36.63347168,0.6237711,0.5784616,0.62348485,0.621407,0.16830891,0.16397512
257.5,351.5,74.37697625,36.63347484,0.5252026,0.5711929,0.5745866,0.51904714,0.1688147,0.15779866
260.5,351.5,74.37788222,36.63347957,0.8236841,0.82842034,0.8348469,0.81524235,0.038781665,0.039764665
266.5,351.5,74.37969417,36.63348902,0.23561561,0.26379493,0.27292278,0.27315682,0.24338599,0.24530518
269.5,351.5,74.38060014,36.63349373,0.86484146,0.8411399,0.87768924,0.86494595,0.12568158,0.13335241
274.5,351.5,74.3821101,36.63350157,0.32515207,0.31665117,0.3310483,0.33170664,0.25030413,0.23878236
277.5,351.5,74.38301607,36.63350627,0.37186405,0.385517,0.4093882,0.4053238,0.2483244,0.23627095
280.5,351.5,74.38392205,36.63351096,0.38082293,0.39622736,0.41107693,0.40291953,0.21370749,0.1980841
282.5,351.5,74.38452603,36.63351408,0.51486266,0.50515664,0.5267317,0.5409302,0.18322188,0.17859071
285.5,351.5,74.38543201,36.63351875,0.47822934,0.4306144,0.454824,0.47187886,0.14470285,0.15238832
288.5,351.5,74.38633798,36.63352342,0.36494628,0.3703539,0.37883973,0.3625891,0.1506848,0.14040448
291.5,351.5,74.38724396,36.63352809,0.42487398,0.4288396,0.43723795,0.40589625,0.11971103,0.11242341
