Pixel-X,Pixel-Y,Longitude,Latitude,band_1,band_2,band_3,band_4,band_5,band_6
374.5,201.5,74.41203185,36.67016303,0.62436336,0.62646705,0.6530684,0.59885734,0.059678137,0.062090777
380.5,201.5,74.41384467,36.67017196,0.81574917,0.8149534,0.83297044,0.79080296,0.10816989,0.112784415
385.5,201.5,74.41535536,36.67017939,0.27617604,0.24661584,0.2370667,0.19227001,0.013255642,0.015723743
388.5,201.5,74.41626176,36.67018383,0.22955278,0.18498749,0.16724151,0.13266547,0.007080125,0.007509909
429.5,201.5,74.42864939,36.67024391,1.0056725,1.0005603,1.0315726,0.97178733,0.10971072,0.11434705
435.5,201.5,74.43046221,36.67025259,0.9294423,0.91473913,0.9432858,0.88972116,0.111341685,0.12196065
438.5,202.5,74.43137042,36.67001353,1.0170316,1.01132,1.0338074,0.9551426,0.119756706,0.1290304
446.5,202.5,74.43378751,36.67002505,0.96514976,0.96184033,0.9961955,0.904713,0.11440429,0.1250805
449.5,202.5,74.43469392,36.67002936,0.9884209,0.97363347,1.0072533,0.91408974,0.1339821,0.1393059
454.5,202.5,74.43620461,36.67003652,1.0416061,1.0486231,1.0884033,1.0149753,0.16457304,0.17297839
457.5,202.5,74.43711102,36.6700408,1.0470717,1.0547674,1.0885711,0.97045535,0.17182112,0.1664687
460.5,202.5,74.43801743,36.67004508,1.0880247,1.0930477,1.1315154,1.1031694,0.12897317,0.13830411
463.5,202.5,74.43892384,36.67004936,0.8696673,0.7955922,0.82956713,0.7833131,0.10661896,0.1105975
468.5,202.5,74.44043453,36.67005647,1.0204538,0.98130465,1.040243,1.0246186,0.123792484,0.1304043
471.5,202.5,74.44134094,36.67006072,0.94972783,0.86153483,0.89576197,0.8990686,0.12173861,0.13587372
220.5,204.5,74.36550912,36.66919405,0,0,0,0,0,0
223.5,204.5,74.36641551,36.66919888,1.0592039,1.0429809,1.0642233,1.0284497,0.106962435,0.113288015
225.5,204.5,74.36701977,36.66920209,1.2662748,1.2605898,1.3176335,1.2980274,0.13071914,0.13864759
228.5,204.5,74.36792616,36.66920691,0.9122512,0.9162698,0.95748025,0.8436984,0.11079785,0.11792487
231.5,204.5,74.36883255,36.66921171,0.9001691,0.916296,0.9596865,0.84264773,0.123678,0.13011807
236.5,204.5,74.37034321,36.66921971,0.9261981,0.966857,1.0241945,0.9188175,0.13558498,0.14139535
242.5,204.5,74.37215599,36.66922928,0.881363,0.9194741,0.97654897,0.8686768,0.12167442,0.1297746
245.5,204.5,74.37306238,36.66923406,0.7556041,0.78552043,0.82835937,0.74430996,0.11280143,0.11952773
247.5,204.5,74.37366664,36.66923724,0.80595493,0.8266258,0.8809165,0.78549415,0.11915564,0.12453667
256.5,204.5,74.37638582,36.66925151,0.64427274,0.61289793,0.62688214,0.6117966,0.12390698,0.12880144
264.5,204.5,74.37880286,36.66926414,0.76641697,0.7683693,0.77361953,0.7428504,0.13804652,0.14508766
267.5,204.5,74.37970926,36.66926886,0.926834,0.9052527,0.9328189,0.90318567,0.10584615,0.11119857
269.5,204.5,74.38031352,36.66927201,1.0756565,1.0542519,1.0980202,1.0896906,0.08890161,0.09276565
275.5,204.5,74.38212631,36.66928143,0.7683561,0.804407,0.8129206,0.7881009,0.10504472,0.113660105
286.5,204.5,74.38544975,36.66929862,1.0772016,1.0609787,1.1131971,1.0947835,0.09909123,0.10836494
289.5,204.5,74.38635615,36.6693033,1.1841432,1.1568372,1.209331,1.1680001,0.10727728,0.113516994
297.5,204.5,74.3887732,36.66931573,1.0524374,1.0382389,1.0559592,1.0140847,0.0948551,0.10381395
303.5,204.5,74.39058599,36.66932502,0.54860824,0.5040143,0.53312343,0.53223616,0.15787308,0.16460906
305.5,204.5,74.39119025,36.66932811,0.4780907,0.48911247,0.5013297,0.4785344,0.15659392,0.15587835
325.5,204.5,74.3972329,36.66935884,0.8912898,0.9004966,0.9466695,0.9186405,0.09428265,0.09748837
327.5,204.5,74.39783716,36.6693619,0.95385194,0.956736,1.0033059,0.9742827,0.090218246,0.09648658
330.5,204.5,74.39874356,36.66936648,0.9304616,0.9247371,0.9656959,0.93741685,0.086840786,0.0939678
333.5,204.5,74.39964996,36.66937105,1.0016744,0.9917138,1.0343041,1.0026762,0.0887585,0.096028626
338.5,204.5,74.40116062,36.66937866,0.8587335,0.83698034,0.867034,0.81448305,0.06377102,0.07012522
341.5,204.5,74.40206702,36.66938321,0.83493936,0.812365,0.8444222,0.8111342,0.064143114,0.071184255
344.5,204.5,74.40297341,36.66938776,0.91791195,0.8978319,0.9328945,0.90249735,0.076364934,0.08472272
347.5,204.5,74.40387981,36.6693923,0.90859395,0.8895027,0.92536676,0.8986333,0.07753846,0.08661181
355.5,204.5,74.40629688,36.66940438,0.5907406,0.5892341,0.61698914,0.59090805,0.07099258,0.07444315
360.5,204.5,74.40780754,36.6694119,0.7637249,0.74278766,0.77251583,0.73647726,0.08844506,0.09059398
366.5,204.5,74.40962034,36.6694209,0.46948752,0.43475553,0.46095598,0.40930226,0.03008865,0.0353299
369.5,205.5,74.4105286,36.669182,0.3758802,0.35848525,0.3640272,0.34382737,0.028741028,0.030894265
372.5,205.5,74.411435,36.66918648,0.32876748,0.29413646,0.28956777,0.26985437,0.018930944,0.02200046
374.5,205.5,74.41203926,36.66918946,0.2997905,0.2705106,0.2600355,0.232573,0.017365985,0.01966294
377.5,205.5,74.41294566,36.66919394,0.3618992,0.3298781,0.30811375,0.2826553,0.026175577,0.030990655
380.5,205.5,74.41385206,36.6691984,0.27063683,0.23022556,0.22873634,0.21197614,0.01605344,0.019561974
383.5,205.5,74.41475845,36.66920286,0.27338812,0.24024636,0.2284082,0.20536292,0.018030925,0.020310404
385.5,205.5,74.41536272,36.66920583,0.27494812,0.23659393,0.22342756,0.18699336,0.010316105,0.011037123
410.5,205.5,74.42291605,36.66924267,1.0203303,0.99483734,1.015761,0.91620946,0.10384258,0.11600716
413.5,205.5,74.42382245,36.66924706,1.0145725,1.0174179,1.0267422,0.9437497,0.11738104,0.12476566
416.5,205.5,74.42472885,36.66925144,1.0889125,1.0601256,1.0968709,1.0361985,0.13558498,0.14855099
418.5,205.5,74.42533311,36.66925435,0.9717749,0.96637076,0.9966699,0.9254004,0.1288873,0.13601431
427.5,205.5,74.42805232,36.66926744,0.8389388,0.8870746,0.90268254,0.83579457,0.12628265,0.13409661
432.5,205.5,74.42956298,36.66927469,0.9331746,0.9280398,0.957152,0.9080209,0.12548122,0.13595706
435.5,205.5,74.43046939,36.66927903,0.9495064,0.94932544,0.97904843,0.89899546,0.13312344,0.14288372
438.5,205.5,74.43137579,36.66928336,0.89975363,0.9377364,0.9598141,0.90231484,0.11360286,0.12470841
443.5,205.5,74.43288646,36.66929056,0.8626883,0.91072774,0.92083997,0.81338525,0.111341685,0.119756706
446.5,205.5,74.43379286,36.66929488,0.99821794,1.0001615,1.0435258,0.9467114,0.11864043,0.12917353
449.5,205.5,74.43469926,36.66929918,0.8991184,0.9069718,0.92199564,0.7751193,0.11935599,0.12528086
451.5,205.5,74.43530353,36.66930205,0.7919778,0.8451167,0.8464562,0.7381624,0.100779966,0.110282645
457.5,205.5,74.43711634,36.66931063,1.054137,1.0625157,1.1015724,0.9922557,0.1457746,0.15175672
460.5,205.5,74.43802274,36.66931491,0.89153934,0.94450647,0.9550167,0.8931755,0.14718181,0.15175048
465.5,205.5,74.43953341,36.66932203,0.807814,0.79748124,0.84751344,0.85217893,0.17865767,0.18684795
468.5,205.5,74.44043981,36.66932629,1.0738319,1.0593202,1.1096673,1.0834777,0.1478068,0.15333095
225.5,207.5,74.36702575,36.66847193,1.2295525,1.24323,1.2772585,1.2213906,0.123992845,0.1316923
228.5,207.5,74.36793214,36.66847674,0.9556679,0.986451,1.0410306,0.92950755,0.13223614,0.1393059
231.5,207.5,74.36883852,36.66848155,0.9401451,0.9512291,1.0058349,0.8910287,0.12267621,0.1291449
236.5,207.5,74.37034915,36.66848955,0.8955201,0.93870044,0.996642,0.88585436,0.13401073,0.14007871
239.5,207.5,74.37125554,36.66849433,0.8828864,0.9219431,0.97762585,0.8714872,0.1239356,0.13037567
242.5,207.5,74.37216192,36.66849912,0.85730386,0.89391786,0.94944304,0.84527427,0.1227907,0.12842934
245.5,207.5,74.3730683,36.66850389,0.76910454,0.806953,0.8632136,0.77729934,0.12797138,0.13389625
253.5,207.5,74.37548532,36.66851659,0.6008302,0.5218232,0.57345927,0.60066384,0.20786466,0.20708522
256.5,207.5,74.37639171,36.66852134,0.6530065,0.6327729,0.64314586,0.6238087,0.12359213,0.12986046
261.5,207.5,74.37790235,36.66852924,0.6853034,0.6710118,0.6887354,0.67510974,0.11079785,0.117896244
264.5,207.5,74.37880873,36.66853397,0.6639462,0.6618007,0.67189723,0.64950824,0.14368516,0.15507692
267.5,207.5,74.37971512,36.6685387,0.88279843,0.9994872,0.9899595,0.9155307,0.081889085,0.08503757
272.5,207.5,74.38122576,36.66854655,1.0243176,1.01891,1.0684384,0.992687,0.06663327,0.07158497
275.5,207.5,74.38213214,36.66855126,1.0599248,1.0421213,1.0860479,1.019764,0.08083005,0.08543828
283.5,207.5,74.38454917,36.66856378,1.0577896,0.9940349,1.0580668,1.0488445,0.09119141,0.097202145
286.5,207.5,74.38545556,36.66856846,0.98136157,0.9696312,0.9843843,0.97795063,0.09342397,0.10040787
289.5,207.5,74.38636194,36.66857313,1.1549052,1.1409285,1.2018268,1.1895815,0.116236135,0.1244508
292.5,207.5,74.38726833,36.6685778,1.1111449,1.0914832,1.1419545,1.1113846,0.109710194,0.11915564
294.5,207.5,74.38787259,36.6685809,1.0389321,1.019326,1.0667468,1.0412308,0.09373882,0.1038712
297.5,207.5,74.38877897,36.66858556,1.0677812,1.0624762,1.1184382,1.118161,0.09471199,0.10241145
300.5,208.5,74.38968728,36.66834682,1.1210173,1.1135021,1.172265,1.1554189,0.11869767,0.12387835
303.5,208.5,74.39059367,36.66835146,0.8788015,0.9169513,0.94264966,0.8386858,0.121617176,0.12719858
308.5,208.5,74.39210431,36.66835918,0.782,0.84983116,0.95249313,0.92892134,0.1309195,0.13515563
314.5,208.5,74.39391708,36.66836842,1.033885,1.0204076,1.0808066,1.0912892,0.13109124,0.13564222
316.5,208.5,74.39452133,36.66837149,1.139736,1.1436462,1.215138,1.2226809,0.110139534,0.11503399
319.5,208.5,74.39542772,36.6683761,1.1939511,1.2008008,1.2722371,1.2664135,0.11220036,0.11778175
322.5,208.5,74.3963341,36.6683807,1.0616442,1.0618106,1.1196585,1.112272,0.096543826,0.103012525
327.5,208.5,74.39784475,36.66838834,1.0105351,1.0017031,1.0457819,1.020136,0.09170662,0.09932022
330.5,208.5,74.39875113,36.66839292,1.0833025,1.0795865,1.1370591,1.1035707,0.0986619,0.106332734
333.5,208.5,74.39965752,36.66839749,1.0186604,1.0061812,1.0610896,1.0336459,0.09442576,0.10266905
336.5,208.5,74.4005639,36.66840206,0.8990545,0.8827762,0.9274562,0.9002934,0.08,0.08861539
338.5,208.5,74.40116816,36.6684051,0.9012666,0.8689231,0.905102,0.87519145,0.07167084,0.07991413
341.5,208.5,74.40207455,36.66840965,0.9367013,0.91337395,0.9508122,0.9169518,0.07347406,0.08143113
347.5,208.5,74.40388732,36.66841874,0.78960603,0.7780344,0.8056383,0.7648802,0.07184182,0.07231684
349.5,208.5,74.40449158,36.66842176,0.68369186,0.66611016,0.6889054,0.66017777,0.069625035,0.07050723
352.5,208.5,74.40539797,36.66842629,0.6154045,0.5685592,0.58636135,0.5640545,0.05971738,0.061142452
358.5,208.5,74.40721074,36.66843533,0.7045182,0.6874079,0.7131982,0.7051838,0.074895546,0.076637305
363.5,208.5,74.40872139,36.66844284,0.684302,0.6537419,0.68319273,0.63252926,0.08116135,0.083694816
366.5,208.5,74.40962778,36.66844734,0.424853,0.4034995,0.40818188,0.37325895,0.037853464,0.041846797
371.5,208.5,74.41113843,36.66845482,0.3552732,0.32446003,0.32005996,0.29534024,0.031281102,0.036245037
374.5,208.5,74.41204482,36.66845929,0.22351572,0.20360461,0.20052825,0.1907337,0.017062059,0.017974842
377.5,208.5,74.4129512,36.66846377,0.27376536,0.26548007,0.2607289,0.22814949,0.013255642,0.014170781
385.5,208.5,74.41536824,36.66847565,0.24895887,0.20925939,0.20255072,0.17992184,0.011092586,0.012035457
410.5,208.5,74.4229215,36.66851249,1.0137146,1.0423774,1.0608282,0.9735808,0.11280143,0.12130233
413.5,208.5,74.42382789,36.66851688,0.9450334,0.9081511,0.93155587,0.91982543,0.11589266,0.12593918
416.5,208.5,74.42473428,36.66852126,0.9650389,0.9763595,0.9976431,0.9415782,0.12553847,0.13335241
421.5,208.5,74.42624493,36.66852855,0.9083849,0.88528275,0.90044516,0.844329,0.14047943,0.14651878
427.5,208.5,74.42805772,36.66853727,0.8238472,0.79368633,0.8166811,0.7957813,0.16263327,0.1629195
429.5,208.5,74.42866198,36.66854017,0.7298303,0.7195556,0.7516201,0.7129087,0.18356913,0.1665832
432.5,208.5,74.42956837,36.66854452,0.76359874,0.7469102,0.7518111,0.73113847,0.11460465,0.1213882
440.5,208.5,74.43198542,36.66855607,0.86211395,0.87285674,0.888257,0.8055681,0.11841145,0.124135956
443.5,208.5,74.43289182,36.66856039,0.9239393,0.9123037,0.93431413,0.8421497,0.11331664,0.1213882
446.5,208.5,74.43379821,36.6685647,0.88590693,0.87075174,0.9010621,0.8071369,0.12007156,0.12814312
449.5,208.5,74.4347046,36.66856901,0.7749547,0.7881783,0.79213375,0.703734,0.12931664,0.13733095
463.5,209.5,74.43893621,36.66834562,0.8619735,0.8494754,0.8577135,0.8407907,0.11884079,0.12582469
465.5,209.5,74.43954047,36.66834846,0.8097037,0.79728,0.83058554,0.8326654,0.13527013,0.1387907
482.5,209.5,74.4446767,36.66837252,0.9040664,0.86530536,0.94334173,0.88649845,0.057852972,0.05795394
485.5,209.5,74.44558309,36.66837675,0.5889947,0.5591986,0.6159857,0.6101467,0.21330868,0.18587035
223.5,210.5,74.36642749,36.66773855,1.1491094,1.1360477,1.1738735,1.1717381,0.1274848,0.13306619
225.5,210.5,74.36703173,36.66774176,1.2245944,1.2038512,1.25582,1.240956,0.1301467,0.13552773
228.5,210.5,74.36793811,36.66774658,1.0444583,0.9967979,1.0524787,1.0240381,0.12576744,0.13106261
231.5,210.5,74.36884448,36.66775138,0.856227,0.87353593,0.91810834,0.79334754,0.103957064,0.11177102
236.5,211.5,74.37035709,36.66751599,0.90839016,0.95330405,1.0136358,0.9126977,0.123191416,0.12911628
239.5,211.5,74.37126346,36.66752078,0.8993023,0.9344717,0.99088985,0.8840421,0.11546333,0.1210161
242.5,211.5,74.37216983,36.66752556,0.79702467,0.8355561,0.8838057,0.7843122,0.10922361,0.11331664
245.5,211.5,74.3730762,36.66753034,0.86563003,0.9210501,0.97880775,0.8606921,0.11826834,0.12510912
247.5,211.5,74.37368045,36.66753352,0.7898805,0.839706,0.8880082,0.79092777,0.11139893,0.116465114
253.5,211.5,74.37549319,36.66754304,0.73660445,0.69841677,0.722569,0.7299965,0.13401073,0.14033632
256.5,211.5,74.37639956,36.66754778,0.6796019,0.7287104,0.77594143,0.68996197,0.12745617,0.13252236
258.5,211.5,74.37700381,36.66755095,0.63873017,0.60637087,0.61795664,0.61598784,0.15261538,0.16792907
261.5,211.5,74.37791018,36.66755569,0.6638917,0.6384332,0.654492,0.652776,0.09276565,0.10046512
264.5,211.5,74.37881656,36.66756042,0.68182015,0.63810027,0.6551067,0.65815455,0.10284079,0.1047585
